Age,Income,Height,Pets,Hobby,RandomScore,Buy_House
54,141103,183,None,Reading,159.05426211966906,1
58,51428,158,Cat,Gaming,-162.17413133687194,1
55,43491,183,Dog,Reading,-68.1043068602746,1
27,83593,188,Cat,Gaming,57.116742137892714,0
56,119830,169,Dog,Reading,43.95264025161214,0
64,126091,187,None,Gaming,-230.09037223062174,0
30,140834,154,Cat,Traveling,-11.48473083548316,0
54,90790,188,Cat,Traveling,-84.22819521100566,0
24,124885,181,Dog,Reading,73.88920608758805,0
23,103115,197,Dog,Traveling,51.73438056753265,0
36,21904,160,None,Gaming,-165.0723381611093,1
64,130625,160,None,Gaming,-54.90295147076322,0
42,135483,191,Dog,Traveling,19.992242574754094,1
27,34244,177,Dog,Reading,50.921979900612456,0
39,119999,177,Dog,Gaming,-55.07582141027248,1
56,95594,198,Dog,Reading,55.52702508965937,1
44,73221,171,Dog,Gaming,103.35086150473157,1
40,58545,179,Dog,Gaming,49.32142332708716,1
35,70012,181,Cat,Traveling,8.7575007355658,0
67,104193,190,None,Traveling,-50.50750127470786,0
63,86815,169,Cat,Gaming,85.45195780041259,1
19,137570,191,Dog,Reading,-20.49213852679594,0
49,79295,151,Cat,Gaming,2.6646401764539625,1
27,104386,188,Cat,Gaming,-91.3110786460998,1
43,97400,179,Cat,Reading,-58.28814877395714,1
49,40060,158,Cat,Gaming,12.417460764438598,0
48,126513,181,None,Gaming,94.26182199081772,0
27,83525,164,None,Gaming,55.00158496760123,0
67,95309,169,Dog,Gaming,-76.03088563935162,1
50,107866,197,Dog,Gaming,50.98331887717873,0
53,121532,199,None,Reading,122.55562715394927,0
67,120032,182,None,Traveling,-53.0544118473476,0
28,72107,151,None,Gaming,159.4405109965825,0
50,43945,154,Cat,Reading,62.66490312960512,0
45,139410,197,None,Traveling,101.99660431031288,1
31,109318,159,Dog,Traveling,140.84083215160027,1
37,94922,172,None,Traveling,19.109725723656474,1
57,82453,153,Cat,Gaming,152.92058290882005,0
29,60508,158,Cat,Reading,75.78329399090813,0
50,59989,154,None,Gaming,-42.302874256647904,1
24,81847,179,None,Traveling,76.69427651627491,1
39,54517,179,None,Reading,86.59803854224297,0
33,94061,169,Dog,Traveling,-38.039385176322156,1
34,109265,191,Dog,Gaming,-221.48466716900495,1
48,107041,194,None,Traveling,-1.6731959669443872,1
20,89044,158,Dog,Reading,-43.20708547723003,1
40,100354,154,None,Gaming,202.75349496474618,1
20,56413,176,Dog,Traveling,-37.25876846384417,0
54,22276,161,None,Traveling,58.869003338812796,0
26,99869,172,Dog,Gaming,-22.87353610184801,0
64,99727,179,Cat,Reading,-19.15275533895853,1
43,92132,174,Cat,Traveling,-106.2905078437962,0
42,74020,189,Dog,Traveling,-140.64761876991764,1
36,82432,169,Cat,Reading,7.917605936205979,0
54,28587,167,Cat,Gaming,96.2740129123206,0
55,136317,170,Cat,Reading,-36.65144570837601,1
66,98516,163,None,Reading,374.6568681897691,1
24,138938,174,Cat,Gaming,113.86651168101855,1
33,27811,183,None,Gaming,72.66581685959753,0
65,60764,196,Cat,Traveling,13.578418023978417,0
23,27258,189,Cat,Traveling,77.32026261088379,1
57,67146,164,None,Gaming,-8.020186064390206,0
35,79563,173,Dog,Reading,35.58348758611721,0
44,50176,180,Cat,Gaming,-57.90018773817513,0
44,62683,191,Cat,Reading,52.08840940838617,1
28,60186,161,None,Traveling,38.28196278838195,0
61,46134,161,Cat,Gaming,-24.78711412650939,1
34,68395,189,Cat,Traveling,-155.41284641439591,1
22,148398,174,Dog,Gaming,-0.06485827740792595,1
57,74049,196,Cat,Gaming,-57.80786417588125,1
64,75696,197,Dog,Gaming,-2.012266105180537,1
56,37895,181,None,Reading,235.54390951945464,0
49,40930,160,Dog,Traveling,25.894230905688843,0
48,66954,188,None,Traveling,9.007805961093686,0
47,102701,183,Dog,Gaming,-4.949332443680138,0
35,71403,187,Cat,Gaming,-90.0354230984542,1
55,91784,154,Dog,Reading,189.8422630011906,1
20,46703,158,None,Traveling,-223.0727697368961,1
66,37485,177,None,Gaming,97.28813932170674,1
67,36642,161,Dog,Traveling,-74.76934165453258,0
25,88716,178,Dog,Traveling,-186.44373430894018,0
47,49896,194,Cat,Traveling,-92.22395476231782,0
37,94932,189,None,Reading,-21.115975023247387,1
33,98301,164,Cat,Traveling,-73.75516944095214,0
37,63336,151,Dog,Gaming,71.72164275918921,1
39,101719,160,Cat,Reading,110.02304596103562,0
27,60834,179,Dog,Reading,18.987482137302184,0
39,145299,186,Dog,Traveling,-135.93597946498494,1
55,96778,176,Cat,Traveling,-30.809920734934078,1
54,71664,180,None,Gaming,154.66279131040858,1
38,40039,157,Cat,Gaming,6.93966040142852,1
25,43432,181,None,Traveling,94.05550882151095,0
20,126228,180,Cat,Reading,192.44975495785172,0
45,79805,193,None,Traveling,109.88203178988138,0
68,85965,198,None,Traveling,-185.77539496273545,0
43,67277,174,Dog,Gaming,-36.72195605764295,1
60,47091,160,Dog,Traveling,-7.596797443873879,0
22,126371,157,Cat,Traveling,-13.655519617384796,0
48,92191,199,None,Gaming,20.366688112839906,1
37,67705,160,Cat,Gaming,-78.19526010152015,1
65,123678,151,None,Gaming,-119.39875678677878,1
25,125667,157,Dog,Gaming,-91.75019914288957,0
39,130461,173,Cat,Gaming,177.24587799044355,1
57,67451,195,Cat,Reading,0.057441182932250284,0
43,144139,165,None,Gaming,-51.9207080602753,0
69,28712,182,None,Gaming,-8.707816076499666,0
31,87163,177,Cat,Reading,94.59124867664373,0
68,24572,195,Dog,Traveling,238.98671340301632,0
30,114101,155,Cat,Traveling,29.62874843001951,0
28,44070,196,Dog,Gaming,79.53387312235311,0
44,36423,199,None,Gaming,-108.39549066879859,0
30,124066,177,None,Traveling,-83.8325088230771,0
36,32651,162,Dog,Gaming,38.454946514867785,0
31,67146,155,None,Traveling,19.79519837891483,1
31,141305,173,Cat,Gaming,-183.89665746153776,1
24,135217,185,Cat,Reading,136.32838036188332,0
32,77455,179,Cat,Traveling,-31.600719914679487,0
47,40693,167,Cat,Reading,-111.41565085509941,0
34,75721,179,Dog,Gaming,82.91393790286045,1
35,137488,176,Dog,Gaming,6.5903736679607805,1
49,104924,159,None,Traveling,-8.34105022078008,1
36,100166,181,Cat,Reading,132.40970878980377,0
43,134018,167,Cat,Reading,45.73257237494934,1
34,101181,185,None,Reading,6.283051781331252,1
67,88007,166,Dog,Reading,166.47470372158827,1
45,57139,170,None,Gaming,-28.698220109890503,1
58,24937,157,Cat,Gaming,-61.76026092611509,0
38,53966,154,None,Traveling,-72.11210363985656,1
54,97205,172,Dog,Reading,61.097648541640496,1
60,86448,184,None,Traveling,-19.564730397644027,0
48,23399,153,Dog,Reading,177.13493759510627,0
24,108167,169,None,Traveling,15.83826184227027,0
45,41806,191,Cat,Reading,82.41257453979422,0
58,35359,179,None,Gaming,-120.53665921619225,1
57,38242,165,Cat,Gaming,-70.64247497541027,0
29,39888,164,Cat,Gaming,47.37736589249121,1
23,81197,187,Cat,Gaming,182.33768682083874,0
18,129882,159,None,Gaming,78.56496428351886,0
62,48153,181,None,Gaming,39.507136949586176,0
27,113199,157,Dog,Reading,7.604725558515344,1
29,31224,180,Dog,Gaming,-13.986121820014688,1
36,120499,179,Cat,Traveling,95.31827430387199,1
21,142761,158,Dog,Gaming,-25.937086581650043,0
25,128114,199,Dog,Traveling,-35.76115348891617,0
24,126984,172,Dog,Reading,-190.42581854008728,0
26,68317,166,None,Traveling,59.189618114108825,0
33,57952,172,Cat,Reading,54.69041391864845,1
41,62588,170,Dog,Reading,28.079660126554906,0
63,75630,178,None,Reading,194.9482567927405,1
44,22031,160,Dog,Gaming,-203.78639002632627,0
28,39255,164,Dog,Gaming,48.38582693802115,0
28,44107,174,Dog,Reading,-200.6399095477122,0
45,64647,152,Dog,Reading,75.12114453326767,1
47,104329,170,Cat,Reading,89.4423307638378,1
69,54693,155,Dog,Gaming,-94.31891598881113,1
41,129880,153,Cat,Traveling,122.08820494542627,1
58,60281,196,Dog,Traveling,127.81280775458038,1
43,42472,158,None,Traveling,83.82012045647275,1
36,136164,165,Dog,Traveling,-29.888931339490632,0
60,38834,162,None,Gaming,-139.2108308352385,0
59,145071,183,Cat,Gaming,59.218728663198426,1
62,82984,155,Dog,Gaming,33.04285390281579,1
32,131258,190,Dog,Reading,165.13087645866278,0
29,133825,176,Cat,Traveling,-108.68867464342186,0
44,62023,171,None,Traveling,115.29029333933163,1
63,83641,163,Dog,Traveling,64.80262080676485,1
47,102018,179,Cat,Gaming,13.045943230319615,1
26,130572,166,Cat,Traveling,69.85809933813746,1
53,148948,166,None,Traveling,-115.20243532430985,0
48,37714,168,None,Traveling,63.55717548868148,0
59,128023,155,None,Reading,63.83077549472035,0
41,144649,168,Dog,Traveling,44.91551182393642,0
39,72431,159,Cat,Traveling,-67.50663227965958,0
34,33245,159,Cat,Traveling,141.89366987131132,0
66,38631,172,Dog,Traveling,-76.24770293793549,0
21,77312,197,Cat,Gaming,160.1168724609284,0
52,115534,198,None,Gaming,-49.071285134422475,0
44,90054,194,None,Traveling,127.97487179309555,1
42,117847,193,None,Traveling,9.242040284669816,0
51,74734,176,Dog,Traveling,122.62918659588739,1
60,115048,163,None,Gaming,-44.89352667289289,1
41,24817,195,Dog,Gaming,56.75652230427561,0
59,31328,189,Cat,Traveling,-6.992674784725157,0
59,142009,177,None,Gaming,178.56940683034958,1
32,68002,167,Cat,Traveling,25.824835870413114,1
47,100926,160,None,Gaming,-68.28118747011843,1
28,111633,185,None,Reading,109.91726235971477,1
27,99847,177,None,Reading,-85.69718135958404,0
45,115214,166,Dog,Gaming,-91.80603457286864,1
24,34744,184,None,Traveling,22.175336510044666,1
20,111760,154,Dog,Traveling,55.99090701625665,0
36,115039,160,Dog,Traveling,110.23976394620571,1
64,82399,179,Dog,Reading,-111.33646178520395,1
32,39918,192,None,Traveling,-108.92531165841623,0
30,127395,159,Dog,Reading,10.12680870347869,0
49,90460,167,Cat,Gaming,-18.343679010152535,1
68,27032,192,Cat,Gaming,-41.90717452550926,0
18,63106,151,Cat,Reading,-1.0789319057046998,1
25,106888,181,None,Gaming,-14.221482311100827,0
24,130412,169,None,Traveling,-57.324535314835934,1
56,32768,185,Cat,Reading,-63.4170632260976,1
25,68469,184,None,Reading,53.57782683887352,0
63,62064,154,None,Gaming,37.93957206571032,1
18,40732,198,Cat,Reading,121.28526970476585,0
19,74426,182,Dog,Gaming,-166.29781339394634,0
47,48115,182,Dog,Gaming,-59.51926982362289,0
20,49102,168,None,Traveling,50.32043954181559,0
29,125434,185,Dog,Gaming,-86.34658453234866,0
48,108322,180,Dog,Gaming,-64.38213957994552,1
53,147982,172,Dog,Reading,-14.569687441737674,0
68,143975,167,Cat,Gaming,-21.739258679048287,0
22,61166,164,Cat,Traveling,55.05334491543312,0
35,39394,168,None,Reading,3.857642295535984,0
40,76438,173,Dog,Gaming,179.01932292022087,1
24,38780,184,Cat,Traveling,-42.4584709617128,0
63,57084,190,None,Traveling,92.24857305577908,0
32,118208,191,None,Reading,99.54996223839241,1
40,109120,158,Cat,Gaming,-49.094738714930294,1
41,39257,185,None,Gaming,126.53469737489142,0
50,49352,189,None,Traveling,-72.52503767679555,0
65,54885,180,Cat,Traveling,110.15672580759181,1
47,130301,187,Cat,Gaming,1.397462290746713,0
61,116712,169,Dog,Reading,103.05837849419224,0
51,149486,176,None,Traveling,-168.5905629441484,1
26,73760,184,Cat,Traveling,-114.29486985192399,1
59,102757,185,Cat,Traveling,158.80315950495105,0
48,44281,172,Cat,Gaming,146.08670255532894,0
56,46177,167,None,Gaming,63.110495743686265,0
18,46216,161,None,Gaming,-70.31672530543564,0
50,110604,189,Dog,Gaming,-8.06021646698059,1
50,75475,180,Cat,Reading,-16.703471477398335,1
52,134137,150,Dog,Gaming,214.04056953835376,1
56,116968,197,None,Reading,-4.567588824846534,1
44,43535,191,Cat,Reading,107.91678304088552,0
26,92233,198,Dog,Gaming,24.69741825273529,0
22,100005,175,None,Traveling,153.98842549221527,1
69,109980,160,None,Traveling,101.51215692627143,1
58,59525,192,None,Traveling,-83.94972683626901,1
28,41534,193,Dog,Traveling,18.215454940992807,1
48,106565,162,Cat,Traveling,18.09909126984165,1
63,25552,174,None,Traveling,85.83589971231167,1
60,138312,192,Cat,Reading,-85.65877081218194,1
50,140806,172,Cat,Gaming,224.1761428614645,1
46,72685,150,Cat,Traveling,8.427739244040291,1
20,115158,183,Cat,Gaming,-187.6520169625415,0
43,142630,157,Dog,Reading,29.786191642972675,1
18,64450,172,Cat,Traveling,109.31249959607197,0
32,79771,156,None,Reading,118.2999256564588,0
21,24879,186,None,Reading,-18.348701530202245,0
29,48946,186,None,Reading,42.28977848462243,0
39,126900,169,None,Gaming,73.74928879459306,1
41,112325,152,Cat,Reading,219.71108838161874,1
50,28111,162,Cat,Traveling,-42.33247348518538,0
34,94042,151,Cat,Traveling,12.24470639753035,1
40,100979,194,None,Gaming,-80.40214475182069,1
44,71675,162,None,Gaming,46.127064079824116,0
46,25211,167,None,Reading,-13.86835321039754,0
32,52859,183,Cat,Reading,-7.30422989312372,0
58,122274,168,Cat,Traveling,117.63404693185524,1
38,115344,196,Cat,Traveling,-58.93271887698274,1
64,52161,190,Cat,Gaming,-45.41069960803257,0
61,100453,176,None,Gaming,-14.81206804163049,1
42,83573,176,Dog,Gaming,32.94505101882082,1
34,113447,160,Cat,Traveling,163.69706042801354,1
59,75027,192,None,Reading,-36.71026272209369,1
30,120995,197,None,Traveling,-20.37960491015412,0
60,141603,171,Cat,Reading,-85.42437541198262,1
25,135287,181,None,Reading,-50.65415057537322,1
63,29934,179,None,Reading,58.88755339128239,0
57,99600,150,None,Gaming,73.45040317333198,1
68,97559,178,Dog,Reading,-120.65238726768526,1
52,146630,193,Dog,Reading,-142.35858909428097,1
68,101643,183,Dog,Gaming,116.50236989687839,0
44,125277,174,Dog,Gaming,156.23983821055828,1
43,28379,153,Dog,Traveling,99.54151814541106,1
63,22194,195,None,Traveling,-54.585826809802086,0
68,114810,185,None,Gaming,1.393974591778346,1
21,124398,159,None,Reading,-199.85756269605454,1
61,91220,173,Dog,Gaming,122.272982198182,1
46,125957,164,None,Reading,-100.78760928153852,1
58,142889,191,Dog,Gaming,-28.63340866261654,1
19,115806,184,None,Reading,-28.612224535172064,0
66,27643,195,None,Gaming,-105.57700811599989,0
59,48690,190,Dog,Reading,-17.827603322519995,0
27,139170,172,Dog,Reading,-24.80006329662632,0
18,47046,183,None,Reading,138.07451301817747,0
45,56382,189,None,Reading,-129.96495186538357,1
47,38605,180,None,Gaming,-85.58541243613546,0
65,105556,192,None,Reading,34.98971767129964,1
33,72481,174,None,Gaming,-18.635149844325934,1
31,114035,157,None,Traveling,-12.34800652665253,0
68,115998,153,Dog,Gaming,-7.779717246947468,0
32,87698,188,None,Reading,42.2181540780348,1
41,61909,158,Cat,Reading,-4.175899724252148,1
46,64643,157,Dog,Reading,-33.34278752057857,1
53,29349,151,Dog,Reading,-213.81544285166788,0
51,51513,197,Dog,Reading,-54.03343608217166,0
21,90593,167,None,Traveling,167.66510238023284,0
45,61678,160,None,Traveling,44.56896742255475,1
47,75552,158,Dog,Gaming,241.3592433076585,0
38,81304,184,None,Gaming,-10.574682656899185,1
24,37438,153,Dog,Traveling,-67.71519522806582,0
67,120140,175,Dog,Traveling,-24.7848203266541,0
56,140698,167,Dog,Traveling,-25.10855479918166,1
68,103003,154,Dog,Traveling,19.0048175414904,0
48,146658,192,Dog,Traveling,-146.5870349575546,1
33,60128,172,Dog,Traveling,-65.38196924039163,1
46,36736,188,None,Gaming,-135.47234929165418,1
49,24318,175,Cat,Gaming,104.72516052288793,0
31,144970,159,None,Traveling,80.28363746260145,1
31,73775,180,None,Reading,-44.67942038375579,0
66,46877,174,Dog,Reading,-49.04586606957837,0
48,54288,178,None,Gaming,-80.4071510318699,1
57,88047,175,Dog,Reading,-104.23007957592425,1
21,61812,196,Dog,Gaming,45.537597518822935,1
29,31691,195,None,Traveling,-0.8605625510431711,0
61,43456,198,Dog,Reading,-178.93694129075615,0
64,46717,181,Dog,Gaming,22.896055249240582,0
62,128665,166,None,Reading,-55.76680867019963,1
69,124595,183,None,Gaming,-86.50782130218764,1
48,53907,175,Dog,Traveling,35.88930363362962,1
61,39586,193,Cat,Reading,-1.6311431595144414,0
18,59697,170,Cat,Gaming,-40.37799101222725,1
47,88744,153,Cat,Reading,70.97644490446609,1
42,90587,187,None,Traveling,-13.884937041653265,1
33,50883,187,Cat,Traveling,145.78383170066408,0
54,66188,179,None,Reading,97.0489313793204,1
28,53053,182,Cat,Traveling,-119.32561032024435,1
69,31671,172,Dog,Traveling,-47.775258320306385,1
60,49091,155,None,Gaming,-82.36618613555105,1
20,138647,163,Dog,Traveling,66.17065185813635,0
50,144901,190,Cat,Gaming,-85.75437889307396,1
34,25421,187,Dog,Gaming,-53.06546590073634,1
58,145949,188,Dog,Gaming,90.00333517907168,1
33,129013,153,Cat,Gaming,-17.862713277994168,1
52,38090,158,Dog,Traveling,165.2440397930883,0
35,145032,158,None,Gaming,21.302207238098568,0
25,139054,193,None,Traveling,44.1892872075843,1
36,98875,164,Cat,Gaming,-65.53761581455875,1
61,149012,194,None,Traveling,-12.244886122658956,0
62,92803,196,Cat,Gaming,-125.4690794398932,0
29,74766,195,Dog,Traveling,-59.93503638764648,0
33,97306,183,None,Reading,37.44139917865694,0
49,27736,176,None,Reading,76.8364688686653,0
26,103684,168,Dog,Traveling,118.25208723972453,0
54,122790,152,None,Gaming,-52.78080819166724,1
36,39385,175,None,Reading,-59.53896991636547,0
23,64167,150,Dog,Traveling,-135.10328470474704,0
41,110050,184,Cat,Reading,189.07635475072232,0
22,116014,155,None,Gaming,-59.409261685378326,0
47,142480,182,Cat,Gaming,4.190778490419682,0
21,76298,190,Cat,Gaming,-58.64520280244266,1
58,40828,177,None,Traveling,-87.74330356697516,1
42,148761,189,None,Reading,-83.46687954896362,1
67,117749,170,None,Reading,-69.92784389265988,1
18,139856,161,Cat,Reading,30.788387546057706,0
31,90167,150,Dog,Traveling,13.447988301592192,1
60,111836,178,None,Gaming,10.133856578564094,1
56,61666,175,None,Reading,13.824634088408905,0
34,90700,172,Cat,Reading,85.60393189101788,1
57,138973,172,None,Reading,-89.08461960893023,1
67,40092,166,None,Traveling,86.12229183500408,0
49,95463,172,Cat,Traveling,-124.62434638907045,1
33,99036,174,Dog,Traveling,-46.10759157147694,1
36,31040,189,Cat,Reading,82.72132576737981,0
38,54141,182,Cat,Reading,32.641659893863206,1
46,41105,171,Dog,Gaming,118.38488767809343,0
60,60602,175,Dog,Reading,-62.697784199245454,0
69,121878,194,Cat,Traveling,179.86116429874693,1
18,28875,186,Cat,Reading,113.17833227360443,1
69,75076,194,Dog,Reading,-186.39628299414346,1
42,141689,194,None,Traveling,-49.10696534635161,1
40,93988,170,None,Reading,220.11439794216523,0
45,68312,170,None,Traveling,-51.400531617666424,1
28,97787,151,Cat,Reading,-66.4800235181883,1
67,127145,175,Dog,Gaming,135.6063138698039,1
43,78132,183,None,Gaming,15.908836064139301,0
30,36173,190,Dog,Reading,137.62142540531178,1
61,147868,159,Cat,Gaming,45.83634225996314,1
54,69192,180,Dog,Reading,104.24217766853509,1
26,107647,162,Dog,Gaming,-42.857506043663534,1
29,81968,184,None,Reading,-13.417511606850818,0
69,32363,174,None,Gaming,9.993383947637595,1
69,61408,173,Cat,Reading,-56.84436951196924,1
42,74049,186,None,Reading,3.746323915361341,1
22,131176,155,Dog,Gaming,29.4056534576714,0
22,42885,168,Dog,Reading,110.12465291589115,1
48,23414,183,None,Traveling,42.201093194699574,0
47,96928,153,Cat,Reading,40.790599313723945,0
46,27383,189,Dog,Traveling,-12.231963003725461,0
32,64322,168,Dog,Reading,-209.84656721951433,1
54,57895,158,Dog,Traveling,103.56061399477552,1
38,116492,150,None,Reading,-20.877988687954115,0
60,67787,197,Dog,Gaming,-37.21014446164772,0
37,139043,153,Dog,Traveling,-94.36248070799674,1
43,123845,179,None,Reading,-96.71807513127763,0
51,128497,198,Cat,Reading,73.17994577242031,1
20,148550,161,Cat,Reading,-118.06306524228378,1
42,149596,197,Cat,Reading,81.5754297413484,1
18,78751,160,Dog,Gaming,-115.02642460496443,0
55,79571,165,Dog,Gaming,137.96551401164618,1
32,28123,184,Dog,Reading,-44.0288535421416,0
36,96437,164,Cat,Traveling,102.00187432170915,1
61,116980,176,Dog,Reading,-61.51306976534329,1
49,23759,174,Dog,Reading,165.32687787559055,0
18,86165,152,Cat,Gaming,-46.12508665388551,1
45,109145,150,None,Gaming,19.776282162502724,1
36,100585,157,Cat,Traveling,-55.435114999551196,1
59,102423,193,Cat,Traveling,10.691718223405724,1
23,100503,173,None,Reading,-74.40922758170372,1
20,123196,168,Dog,Traveling,-98.3850408463489,0
46,121264,185,Cat,Reading,104.73815923001047,0
58,26794,151,Cat,Traveling,-132.38511931630632,0
22,78511,194,Cat,Gaming,-22.780415881058207,0
30,146204,150,Dog,Reading,-181.00473656511576,0
